county,county_fips,evacuation_type,cbg_fips
tyler,48457,mandatory,484579504002
tyler,48457,mandatory,484579504003
tyler,48457,mandatory,484579504004
tyler,48457,mandatory,484579505001
tyler,48457,mandatory,484579505002
hardin,48199,mandatory,481990301001
hardin,48199,mandatory,481990301002
hardin,48199,mandatory,481990301003
hardin,48199,mandatory,481990302001
hardin,48199,mandatory,481990302002
hardin,48199,mandatory,481990302003
hardin,48199,mandatory,481990303001
hardin,48199,mandatory,481990303002
hardin,48199,mandatory,481990303003
hardin,48199,mandatory,481990303004
hardin,48199,mandatory,481990304001
hardin,48199,mandatory,481990304002
hardin,48199,mandatory,481990304003
hardin,48199,mandatory,481990305011
hardin,48199,mandatory,481990305012
hardin,48199,mandatory,481990305021
hardin,48199,mandatory,481990305022
hardin,48199,mandatory,481990305023
hardin,48199,mandatory,481990305024
hardin,48199,mandatory,481990305025
hardin,48199,mandatory,481990306001
hardin,48199,mandatory,481990306002
hardin,48199,mandatory,481990307001
hardin,48199,mandatory,481990307002
hardin,48199,mandatory,481990307003
hardin,48199,mandatory,481990308001
hardin,48199,mandatory,481990308002
hardin,48199,mandatory,481990308003
hardin,48199,mandatory,481990308004
hardin,48199,mandatory,481990308005
hardin,48199,mandatory,481990308006
hardin,48199,mandatory,481990309001
hardin,48199,mandatory,481990309002
hardin,48199,mandatory,481990309003
hardin,48199,mandatory,481990310001
hardin,48199,mandatory,481990310002
hardin,48199,mandatory,481990310003
jasper,48241,mandatory,482419501001
jasper,48241,mandatory,482419501002
jasper,48241,mandatory,482419501003
jasper,48241,mandatory,482419501004
jasper,48241,mandatory,482419502001
jasper,48241,mandatory,482419502002
jasper,48241,mandatory,482419502003
jasper,48241,mandatory,482419502004
jasper,48241,mandatory,482419503001
jasper,48241,mandatory,482419503002
jasper,48241,mandatory,482419503003
jasper,48241,mandatory,482419504001
jasper,48241,mandatory,482419504002
jasper,48241,mandatory,482419504003
jasper,48241,mandatory,482419505001
jasper,48241,mandatory,482419505002
jasper,48241,mandatory,482419505003
jasper,48241,mandatory,482419505004
jasper,48241,mandatory,482419506001
jasper,48241,mandatory,482419506002
jasper,48241,mandatory,482419507001
jasper,48241,mandatory,482419507002
jasper,48241,mandatory,482419507003
jasper,48241,mandatory,482419507004
jasper,48241,mandatory,482419507005
jasper,48241,mandatory,482419508001
jasper,48241,mandatory,482419508002
jefferson,48245,mandatory,482450001011
jefferson,48245,mandatory,482450001012
jefferson,48245,mandatory,482450001021
jefferson,48245,mandatory,482450001031
jefferson,48245,mandatory,482450001032
jefferson,48245,mandatory,482450002001
jefferson,48245,mandatory,482450002002
jefferson,48245,mandatory,482450002003
jefferson,48245,mandatory,482450003021
jefferson,48245,mandatory,482450003022
jefferson,48245,mandatory,482450003023
jefferson,48245,mandatory,482450003041
jefferson,48245,mandatory,482450003042
jefferson,48245,mandatory,482450003043
jefferson,48245,mandatory,482450003044
jefferson,48245,mandatory,482450003045
jefferson,48245,mandatory,482450003061
jefferson,48245,mandatory,482450003062
jefferson,48245,mandatory,482450003063
jefferson,48245,mandatory,482450003064
jefferson,48245,mandatory,482450003071
jefferson,48245,mandatory,482450003081
jefferson,48245,mandatory,482450003082
jefferson,48245,mandatory,482450003083
jefferson,48245,mandatory,482450003091
jefferson,48245,mandatory,482450003101
jefferson,48245,mandatory,482450003102
jefferson,48245,mandatory,482450003103
jefferson,48245,mandatory,482450003104
jefferson,48245,mandatory,482450003105
jefferson,48245,mandatory,482450004001
jefferson,48245,mandatory,482450004002
jefferson,48245,mandatory,482450004003
jefferson,48245,mandatory,482450004004
jefferson,48245,mandatory,482450005001
jefferson,48245,mandatory,482450005002
jefferson,48245,mandatory,482450006001
jefferson,48245,mandatory,482450006002
jefferson,48245,mandatory,482450006003
jefferson,48245,mandatory,482450006004
jefferson,48245,mandatory,482450006005
jefferson,48245,mandatory,482450006006
jefferson,48245,mandatory,482450007001
jefferson,48245,mandatory,482450007002
jefferson,48245,mandatory,482450007003
jefferson,48245,mandatory,482450007004
jefferson,48245,mandatory,482450009001
jefferson,48245,mandatory,482450009002
jefferson,48245,mandatory,482450011001
jefferson,48245,mandatory,482450011002
jefferson,48245,mandatory,482450011003
jefferson,48245,mandatory,482450012001
jefferson,48245,mandatory,482450012002
jefferson,48245,mandatory,482450013011
jefferson,48245,mandatory,482450013012
jefferson,48245,mandatory,482450013013
jefferson,48245,mandatory,482450013014
jefferson,48245,mandatory,482450013021
jefferson,48245,mandatory,482450013022
jefferson,48245,mandatory,482450013031
jefferson,48245,mandatory,482450013032
jefferson,48245,mandatory,482450017001
jefferson,48245,mandatory,482450017002
jefferson,48245,mandatory,482450017003
jefferson,48245,mandatory,482450019001
jefferson,48245,mandatory,482450019002
jefferson,48245,mandatory,482450019003
jefferson,48245,mandatory,482450020001
jefferson,48245,mandatory,482450020002
jefferson,48245,mandatory,482450021001
jefferson,48245,mandatory,482450021002
jefferson,48245,mandatory,482450021003
jefferson,48245,mandatory,482450022001
jefferson,48245,mandatory,482450022002
jefferson,48245,mandatory,482450022003
jefferson,48245,mandatory,482450023001
jefferson,48245,mandatory,482450023002
jefferson,48245,mandatory,482450023003
jefferson,48245,mandatory,482450023004
jefferson,48245,mandatory,482450023005
jefferson,48245,mandatory,482450024001
jefferson,48245,mandatory,482450024002
jefferson,48245,mandatory,482450024003
jefferson,48245,mandatory,482450024004
jefferson,48245,mandatory,482450025001
jefferson,48245,mandatory,482450025002
jefferson,48245,mandatory,482450026001
jefferson,48245,mandatory,482450026002
jefferson,48245,mandatory,482450026003
jefferson,48245,mandatory,482450026004
jefferson,48245,mandatory,482450026005
jefferson,48245,mandatory,482450051001
jefferson,48245,mandatory,482450051002
jefferson,48245,mandatory,482450054001
jefferson,48245,mandatory,482450054002
jefferson,48245,mandatory,482450055001
jefferson,48245,mandatory,482450055002
jefferson,48245,mandatory,482450055003
jefferson,48245,mandatory,482450055004
jefferson,48245,mandatory,482450056001
jefferson,48245,mandatory,482450056002
jefferson,48245,mandatory,482450056003
jefferson,48245,mandatory,482450056004
jefferson,48245,mandatory,482450059001
jefferson,48245,mandatory,482450059002
jefferson,48245,mandatory,482450061001
jefferson,48245,mandatory,482450061002
jefferson,48245,mandatory,482450061003
jefferson,48245,mandatory,482450063001
jefferson,48245,mandatory,482450063002
jefferson,48245,mandatory,482450064001
jefferson,48245,mandatory,482450064002
jefferson,48245,mandatory,482450065001
jefferson,48245,mandatory,482450065002
jefferson,48245,mandatory,482450065003
jefferson,48245,mandatory,482450065004
jefferson,48245,mandatory,482450066001
jefferson,48245,mandatory,482450066002
jefferson,48245,mandatory,482450066003
jefferson,48245,mandatory,482450067001
jefferson,48245,mandatory,482450067002
jefferson,48245,mandatory,482450068001
jefferson,48245,mandatory,482450068002
jefferson,48245,mandatory,482450069001
jefferson,48245,mandatory,482450069002
jefferson,48245,mandatory,482450069003
jefferson,48245,mandatory,482450070011
jefferson,48245,mandatory,482450070012
jefferson,48245,mandatory,482450070013
jefferson,48245,mandatory,482450070021
jefferson,48245,mandatory,482450070022
jefferson,48245,mandatory,482450071001
jefferson,48245,mandatory,482450071002
jefferson,48245,mandatory,482450071003
jefferson,48245,mandatory,482450101001
jefferson,48245,mandatory,482450101002
jefferson,48245,mandatory,482450101003
jefferson,48245,mandatory,482450102001
jefferson,48245,mandatory,482450102002
jefferson,48245,mandatory,482450103001
jefferson,48245,mandatory,482450103002
jefferson,48245,mandatory,482450104001
jefferson,48245,mandatory,482450104002
jefferson,48245,mandatory,482450104003
jefferson,48245,mandatory,482450105001
jefferson,48245,mandatory,482450105002
jefferson,48245,mandatory,482450105003
jefferson,48245,mandatory,482450105004
jefferson,48245,mandatory,482450106001
jefferson,48245,mandatory,482450106002
jefferson,48245,mandatory,482450106003
jefferson,48245,mandatory,482450106004
jefferson,48245,mandatory,482450106005
jefferson,48245,mandatory,482450107001
jefferson,48245,mandatory,482450107002
jefferson,48245,mandatory,482450107003
jefferson,48245,mandatory,482450108001
jefferson,48245,mandatory,482450108002
jefferson,48245,mandatory,482450108003
jefferson,48245,mandatory,482450108004
jefferson,48245,mandatory,482450108005
jefferson,48245,mandatory,482450109011
jefferson,48245,mandatory,482450109012
jefferson,48245,mandatory,482450109013
jefferson,48245,mandatory,482450109021
jefferson,48245,mandatory,482450109022
jefferson,48245,mandatory,482450109023
jefferson,48245,mandatory,482450110011
jefferson,48245,mandatory,482450110012
jefferson,48245,mandatory,482450110013
jefferson,48245,mandatory,482450110014
jefferson,48245,mandatory,482450110021
jefferson,48245,mandatory,482450110022
jefferson,48245,mandatory,482450110023
jefferson,48245,mandatory,482450111011
jefferson,48245,mandatory,482450111012
jefferson,48245,mandatory,482450111013
jefferson,48245,mandatory,482450111014
jefferson,48245,mandatory,482450111021
jefferson,48245,mandatory,482450111022
jefferson,48245,mandatory,482450111023
jefferson,48245,mandatory,482450112011
jefferson,48245,mandatory,482450112012
jefferson,48245,mandatory,482450112013
jefferson,48245,mandatory,482450112014
jefferson,48245,mandatory,482450112015
jefferson,48245,mandatory,482450112021
jefferson,48245,mandatory,482450112031
jefferson,48245,mandatory,482450113021
jefferson,48245,mandatory,482450113031
jefferson,48245,mandatory,482450113032
jefferson,48245,mandatory,482450113041
jefferson,48245,mandatory,482450113042
jefferson,48245,mandatory,482450114001
jefferson,48245,mandatory,482450114002
jefferson,48245,mandatory,482450114003
jefferson,48245,mandatory,482450114004
jefferson,48245,mandatory,482450114005
jefferson,48245,mandatory,482450115001
jefferson,48245,mandatory,482450116001
jefferson,48245,mandatory,482450116002
jefferson,48245,mandatory,482450117001
jefferson,48245,mandatory,482450117002
jefferson,48245,mandatory,482450118001
jefferson,48245,mandatory,482450118002
jefferson,48245,mandatory,482459800001
jefferson,48245,mandatory,482459900000
liberty,48291,voluntary,482917001001
liberty,48291,voluntary,482917001002
liberty,48291,voluntary,482917001003
liberty,48291,voluntary,482917002001
liberty,48291,voluntary,482917002002
liberty,48291,voluntary,482917003001
liberty,48291,voluntary,482917003002
liberty,48291,voluntary,482917003003
liberty,48291,voluntary,482917003004
liberty,48291,voluntary,482917003005
liberty,48291,voluntary,482917004001
liberty,48291,voluntary,482917004002
liberty,48291,voluntary,482917004003
liberty,48291,voluntary,482917004004
liberty,48291,voluntary,482917005001
liberty,48291,voluntary,482917005002
liberty,48291,voluntary,482917006001
liberty,48291,voluntary,482917006002
liberty,48291,voluntary,482917006003
liberty,48291,voluntary,482917007001
liberty,48291,voluntary,482917007002
liberty,48291,voluntary,482917008001
liberty,48291,voluntary,482917008002
liberty,48291,voluntary,482917008003
liberty,48291,voluntary,482917008004
liberty,48291,voluntary,482917008005
liberty,48291,voluntary,482917009001
liberty,48291,voluntary,482917009002
liberty,48291,voluntary,482917009003
liberty,48291,voluntary,482917010001
liberty,48291,voluntary,482917010002
liberty,48291,voluntary,482917010003
liberty,48291,voluntary,482917011001
liberty,48291,voluntary,482917011002
liberty,48291,voluntary,482917011003
liberty,48291,voluntary,482917011004
liberty,48291,voluntary,482917012001
liberty,48291,voluntary,482917012002
liberty,48291,voluntary,482917012003
liberty,48291,voluntary,482917012004
liberty,48291,voluntary,482917012005
liberty,48291,voluntary,482917013001
liberty,48291,voluntary,482917013002
liberty,48291,voluntary,482917013003
liberty,48291,voluntary,482917013004
liberty,48291,voluntary,482917014001
liberty,48291,voluntary,482917014002
liberty,48291,voluntary,482917014003
liberty,48291,voluntary,482917014004
liberty,48291,voluntary,482917014005
liberty,48291,voluntary,482917014006
newton,48351,mandatory,483519501001
newton,48351,mandatory,483519501002
newton,48351,mandatory,483519501003
newton,48351,mandatory,483519502001
newton,48351,mandatory,483519502002
newton,48351,mandatory,483519502003
newton,48351,mandatory,483519502004
newton,48351,mandatory,483519502005
newton,48351,mandatory,483519502006
newton,48351,mandatory,483519503001
newton,48351,mandatory,483519503002
newton,48351,mandatory,483519504001
newton,48351,mandatory,483519504002
newton,48351,mandatory,483519504003
orange,48361,mandatory,483610202001
orange,48361,mandatory,483610202002
orange,48361,mandatory,483610202003
orange,48361,mandatory,483610202004
orange,48361,mandatory,483610203001
orange,48361,mandatory,483610203002
orange,48361,mandatory,483610203003
orange,48361,mandatory,483610205001
orange,48361,mandatory,483610205002
orange,48361,mandatory,483610205003
orange,48361,mandatory,483610205004
orange,48361,mandatory,483610207001
orange,48361,mandatory,483610207002
orange,48361,mandatory,483610207003
orange,48361,mandatory,483610207004
orange,48361,mandatory,483610208001
orange,48361,mandatory,483610208002
orange,48361,mandatory,483610209001
orange,48361,mandatory,483610209002
orange,48361,mandatory,483610209003
orange,48361,mandatory,483610209004
orange,48361,mandatory,483610210001
orange,48361,mandatory,483610211001
orange,48361,mandatory,483610212001
orange,48361,mandatory,483610212002
orange,48361,mandatory,483610212003
orange,48361,mandatory,483610213001
orange,48361,mandatory,483610213002
orange,48361,mandatory,483610213003
orange,48361,mandatory,483610214001
orange,48361,mandatory,483610214002
orange,48361,mandatory,483610215011
orange,48361,mandatory,483610215021
orange,48361,mandatory,483610215022
orange,48361,mandatory,483610215023
orange,48361,mandatory,483610215024
orange,48361,mandatory,483610215025
orange,48361,mandatory,483610216001
orange,48361,mandatory,483610216002
orange,48361,mandatory,483610216003
orange,48361,mandatory,483610217001
orange,48361,mandatory,483610217002
orange,48361,mandatory,483610218001
orange,48361,mandatory,483610218002
orange,48361,mandatory,483610219001
orange,48361,mandatory,483610219002
orange,48361,mandatory,483610219003
orange,48361,mandatory,483610219004
orange,48361,mandatory,483610219005
orange,48361,mandatory,483610219006
orange,48361,mandatory,483610220001
orange,48361,mandatory,483610220002
orange,48361,mandatory,483610220003
orange,48361,mandatory,483610222001
orange,48361,mandatory,483610222002
orange,48361,mandatory,483610223001
orange,48361,mandatory,483610223002
orange,48361,mandatory,483610223003
orange,48361,mandatory,483610223004
orange,48361,mandatory,483610223005
orange,48361,mandatory,483610224001
orange,48361,mandatory,483610224002
orange,48361,mandatory,483610224003
orange,48361,mandatory,483610224004
orange,48361,mandatory,483610224005
